,Loss,train-acc,test-acc
197,0.7817778765521943,76.61666666666666,89.5
198,0.7838119726115838,76.525,89.78
199,0.7873994958234951,76.34,89.9
200,0.7715918899774551,76.78,89.78
201,0.766152908930555,76.805,89.59
202,0.7696673635517558,76.68333333333334,89.91
203,0.7663451845543459,76.80749999999999,90.02
204,0.7719526270888746,76.678,89.79
205,0.7319745545089245,77.98,89.96
206,0.7434745391234755,77.51,89.94
207,0.757595838646094,77.24333333333333,89.82
208,0.762737875697203,76.9875,90.1
209,0.7657113670043647,76.884,89.94
210,0.7314728095754981,77.75,89.89
211,0.7507469612471759,77.14,89.89
212,0.7463301483436178,77.28333333333333,90.0
213,0.7530133599438704,77.1175,89.71
214,0.7562126197438687,77.01400000000001,89.77
215,0.7522430992964655,76.88000000000001,89.92
216,0.7454422882935032,77.065,89.88
217,0.750985809042429,77.05333333333333,90.03
218,0.7457972671529278,77.1175,89.72
219,0.7493389575190842,77.088,90.0
220,0.7329317261837422,77.36,89.99
221,0.731030868113041,77.47500000000001,89.99
222,0.7354478086146216,77.36666666666666,89.83
223,0.7305794218378141,77.5825,89.65
224,0.7349904193095863,77.51400000000001,89.82
225,0.7207625994198025,78.28,89.75
226,0.7136779474336654,78.265,89.74
227,0.716483953634277,78.16666666666666,89.53
228,0.7231212209924124,77.96499999999999,89.83
229,0.7240553001444787,77.892,90.16
230,0.7084675292111933,77.75999999999999,89.82
231,0.7227297642314806,77.645,89.94
232,0.718542347750937,77.97333333333333,89.81
233,0.7147946875966154,78.13250000000001,89.66
234,0.7150253158245236,78.17399999999999,89.88
235,0.690174002751708,78.71000000000001,89.97
236,0.7019169803205878,78.55,89.63
237,0.6987384262594084,78.67666666666666,89.93
238,0.7037705619111657,78.5225,89.78
239,0.7071700740974396,78.282,89.9
240,0.6987327276691795,78.89,89.88
241,0.6957431271988899,79.015,89.95
242,0.7036787199104826,78.79666666666667,89.93
243,0.7062589481584728,78.605,89.84
244,0.7057463287159801,78.568,89.99
245,0.6659248414821923,79.97999999999999,89.87
246,0.6785859178882092,79.29,89.8
247,0.6907844998948276,78.87333333333333,89.85
248,0.6890151262301951,78.905,89.66
249,0.6878031418133527,78.988,90.07
