,Skip,Loss,train-acc,test-acc
47,3300.0,0.3542683340054937,87.77000000000001,86.83
48,3470.0,0.35447249522502533,87.765,86.84
49,3676.0,0.3559375444607809,87.748,87.64
50,3886.0,0.31906036580773073,89.08,86.8
51,4086.0,0.33038606653385794,88.7,86.81
52,4289.0,0.32845918139241015,88.78,87.44
53,4511.0,0.32592069122986866,88.8975,87.71
54,4720.0,0.32927473580501976,88.75,87.91
55,4943.0,0.29628529087640343,89.78,87.93
56,5160.0,0.30667367434874176,89.57000000000001,87.47
57,5371.0,0.30841127249412237,89.38666666666667,87.85
58,5609.0,0.30878959103964737,89.425,87.33
59,5847.0,0.30744635014357047,89.462,88.14
60,6089.0,0.2818997144056484,90.32,87.06
61,6324.0,0.28757457015872934,90.005,88.68
62,6551.0,0.29214020929741674,89.99666666666667,88.25
63,6809.0,0.29336888478981565,90.03,88.0
64,7061.0,0.2933269556984771,90.05,88.45
65,7324.0,0.27587301018275323,90.4,88.67
66,7595.0,0.2733341975021176,90.53999999999999,88.37
67,7832.0,0.2752322641809781,90.46,88.55
68,8088.0,0.27545618774381003,90.4875,88.44
69,8370.0,0.27354460400184616,90.55199999999999,88.34
70,8668.0,0.24223927653720603,91.60000000000001,88.73
71,8961.0,0.253284429486841,91.355,88.47
72,9249.0,0.25916850822698323,91.16333333333333,88.45
73,9525.0,0.26097489898838105,91.0625,88.8
74,9790.0,0.26207134257238357,91.046,88.97
75,10096.0,0.23719150149915366,91.99000000000001,89.43
76,10369.0,0.23913897544983775,91.81,89.21
77,10661.0,0.2420876252586022,91.53666666666666,88.79
78,10966.0,0.2438543673091335,91.4575,88.51
79,11286.0,0.24519221806828864,91.46,89.02
80,11586.0,0.23290755540132524,91.92,89.65
81,11914.0,0.23118265731621068,91.86,89.09
82,12242.0,0.23013610498257914,92.00666666666667,88.67
83,12536.0,0.2339313427740126,91.8925,89.49
84,12824.0,0.23702169694788755,91.75,89.24
85,13194.0,0.20893365656770765,92.97999999999999,89.28
86,13496.0,0.2188824583681999,92.56,88.72
87,13811.0,0.22201521840691565,92.44,89.17
88,14155.0,0.22354645747609903,92.3075,89.59
89,14492.0,0.22675026338121387,92.208,89.64
90,14828.0,0.21402805221732707,92.69,89.7
91,15174.0,0.21384336400870232,92.77,90.07
92,15521.0,0.21618304401100613,92.66666666666666,89.33
93,15860.0,0.2167529045796837,92.5925,89.4
94,16190.0,0.217192262275517,92.542,89.69
95,16554.0,0.19910755884111858,93.10000000000001,88.84
96,16911.0,0.20119186770648229,93.04,89.16
97,17276.0,0.20641889620859485,92.90333333333334,89.33
98,17673.0,0.20827920578961492,92.83749999999999,89.3
99,18003.0,0.21092160935471765,92.72,89.91
100,18492.0,0.20784708687872627,93.04,89.5
101,18761.0,0.1910778008890338,93.60000000000001,90.79
102,18943.0,0.17845426163380035,94.01333333333334,91.09
103,19143.0,0.16824152962674271,94.4125,91.26
104,19356.0,0.1610940913119237,94.64399999999999,91.51
105,19934.0,0.12454859698103973,95.94,91.2
106,20520.0,0.12907604790106417,95.72500000000001,91.28
107,21107.0,0.1284581398765634,95.87,91.32
108,21700.0,0.1272052642693452,95.875,91.33
109,22292.0,0.12617632601186632,95.918,91.67
110,22889.0,0.1184555056487443,96.1,91.37
111,23461.0,0.11864101400089566,96.285,91.52
112,24058.0,0.11635618950118078,96.32666666666667,91.49
113,24667.0,0.11626144891137664,96.3075,91.49
114,25260.0,0.11593472055703169,96.334,91.74
115,25862.0,0.10864313373074401,96.6,91.67
116,26462.0,0.11018804608038045,96.455,91.77
117,27059.0,0.10934637616489393,96.53666666666668,91.53
118,27661.0,0.10903148004013928,96.56,91.7
119,28261.0,0.1083932749219006,96.568,91.68
120,28852.0,0.10490873755683423,96.78,91.88
121,29458.0,0.10286015252250945,96.78999999999999,91.97
122,30068.0,0.10177679078967776,96.79666666666667,91.65
123,30675.0,0.10162483999322285,96.8175,91.83
124,31270.0,0.10195837828496006,96.80199999999999,92.01
125,31857.0,0.09984772751748096,96.61999999999999,91.69
126,32490.0,0.09884755654359469,96.755,91.93
127,33103.0,0.09779141753263927,96.84,91.84
128,33711.0,0.09744510614141473,96.9125,92.11
129,34280.0,0.09831141309473314,96.858,92.17
130,34888.0,0.08759152103750967,97.46000000000001,92.03
131,35479.0,0.09006534138761345,97.24000000000001,91.9
132,36063.0,0.09046812066464918,97.22333333333333,92.22
133,36641.0,0.0914194726763817,97.1725,91.98
134,37225.0,0.09231023418944097,97.14,91.89
135,37855.0,0.088781405943766,97.19,91.87
136,38482.0,0.08657244157130481,97.36,91.67
137,39094.0,0.08921973778485941,97.22333333333333,91.93
138,39690.0,0.08982085557348182,97.19250000000001,92.06
139,40266.0,0.09131377909285365,97.15,92.15
140,40907.0,0.08398376550839748,97.61999999999999,91.94
141,41501.0,0.08538021166456747,97.45,92.06
142,42108.0,0.08427811876862931,97.43,92.14
143,42711.0,0.08295635816692812,97.46249999999999,92.03
144,43311.0,0.08344476898869034,97.452,91.59
145,43910.0,0.07993945464564604,97.39,91.89
146,44518.0,0.08279089033963101,97.375,92.09
147,45128.0,0.08227708526828792,97.39,91.84
148,45726.0,0.08282610797819506,97.39999999999999,91.87
149,46340.0,0.08215269834363717,97.434,91.93
